acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
7,1,14.298999786376953,test,1,m,15701.000213623047,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),78338.40000009537,I,m,1395,1395,,8,no,1,1408.5,76929.90000009537,XRPZBS,ZRPBDH,9002,LC,A,74948,,8
8,1,15.98199987411499,test,1,m,14018.00012588501,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),80021.60000002384,I,m,1659,1659,,9,no,1,1674.6999999284744,78346.90000009537,ZSQ,ZSP,9002,LC,A,76364,,9
9,1,18.24899983406067,test,1,z,11751.000165939331,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),82288.10000002384,I,z,2249,2249,,10,yes,1,2259.100000023842,80029.0,MPZRXL,MPZRXL,9002,LC,A,78046,,10
10,1,19.515999794006348,test,1,m,10484.000205993652,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),83555.0,I,m,1243,1243,,11,no,1,1256.7999999523163,82298.20000004768,KJH,KRH,9002,LC,A,80316,,11
11,1,21.81599998474121,test,1,z,8184.000015258789,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),85854.90000009537,I,z,2283,2283,,12,yes,1,2292.9000000953674,83562.0,SMNHVTFCB,SMNHVTFCB,9002,LC,A,81580,,12
12,1,24.16599988937378,test,1,z,5834.000110626221,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),88204.90000009537,I,z,2336,2336,,13,yes,1,2343.3000000715256,85861.60000002384,KJWTQF,KJWTQF,9002,LC,A,83879,,13
13,1,26.215999841690063,test,1,z,3784.0001583099365,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),90254.90000009537,I,z,2032,2032,,14,yes,1,2041.4000000953674,88213.5,CHDKQGLMB,CHDKQGLMB,9002,LC,A,86231,,14
14,1,27.81599998474121,test,1,z,2184.000015258789,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),91855.20000004768,I,z,1583,1583,,15,yes,1,1592.3999999761581,90262.80000007153,GHQ,GHQ,9002,LC,A,88280,,15
15,1,29.848999977111816,test,1,z,151.0000228881836,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),93888.20000004768,I,z,2012,2012,,16,yes,1,2023.0,91865.20000004768,GFVMRH,GFVMRH,9002,LC,A,89883,,16
15,1,30.015999794006348,test,0,z,-15.999794006347656,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),94055.10000002384,I,None,158,158,,17,yes,1,158.0,93897.10000002384,RSM,RSM,9002,LC,A,91914,,17
0,2,2.8000001907348633,test,0,z,27199.999809265137,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),101321.70000004768,I,m,2787,,2787.0,1,yes,1,7424.600000023842,93897.10000002384,PRDBZTYFN,PRDBZTYFN,9002,LC,A,,96548.0,1
1,2,4.64900016784668,test,1,m,25350.99983215332,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),103171.5,I,m,1828,,1828.0,2,no,1,9274.399999976158,93897.10000002384,NCWJDZ,NCMJDZ,9002,LC,A,,99347.0,2
2,2,6.0329999923706055,test,1,m,23967.000007629395,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),104555.0,I,m,1371,,1371.0,3,no,1,10657.899999976158,93897.10000002384,KHW,KBW,9002,LC,A,,101196.0,3
3,2,8.315999984741211,test,1,m,21684.00001525879,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),106838.5,I,m,2275,,2275.0,4,no,1,12941.399999976158,93897.10000002384,ZRBGMF,ZRBCMF,9002,LC,A,,102580.0,4
4,2,9.666000127792358,test,1,m,20333.99987220764,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),108188.0,I,m,1336,,1336.0,5,no,1,14290.899999976158,93897.10000002384,BTH,BYH,9002,LC,A,,104862.0,5
5,2,11.5,test,1,z,18500.0,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),110021.70000004768,I,z,1811,,1811.0,6,yes,1,16124.600000023842,93897.10000002384,XWKQRYCNZ,XWKQRYCNZ,9002,LC,A,,106212.0,6
6,2,14.016000032424927,test,1,z,15983.999967575073,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),112538.30000007153,I,z,2505,,2505.0,7,yes,1,18641.200000047684,93897.10000002384,HNPDLK,HNPDLK,9002,LC,A,,108046.0,7
7,2,16.850000143051147,test,1,m,13149.999856948853,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),115371.90000009537,I,m,2818,,2818.0,8,no,1,21474.800000071526,93897.10000002384,WMQTRSGLZ,WMQTRZGLZ,9002,LC,A,,110565.0,8
8,2,18.41600012779236,test,1,z,11583.999872207642,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),116938.20000004768,I,z,1555,,1555.0,9,yes,1,23041.100000023842,93897.10000002384,JPN,JPN,9002,LC,A,,113396.0,9
9,2,20.683000087738037,test,1,m,9316.999912261963,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),119205.10000002384,I,m,2245,,2245.0,10,no,1,25308.0,93897.10000002384,QLXSVT,QLNSVT,9002,LC,A,,114962.0,10
9,2,23.216000080108643,test,0,z,6783.999919891357,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),121738.40000009537,I,m,2521,,2521.0,11,yes,1,27841.300000071526,93897.10000002384,YXHKZVFPB,YXHKZVFPD,9002,LC,A,,117230.0,11
10,2,25.48300004005432,test,1,z,4516.999959945679,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),124005.0,I,z,2244,,2244.0,12,yes,1,30107.899999976158,93897.10000002384,RJZ,RJZ,9002,LC,A,,119763.0,12
11,2,27.866000175476074,test,1,z,2133.999824523926,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),126388.30000007153,I,z,2359,,2359.0,13,yes,1,32491.200000047684,93897.10000002384,CLNPZD,CLNPZD,9002,LC,A,,122032.0,13
11,2,30.016000032424927,test,0,m,-16.000032424926758,Fri Oct 11 2024 12:44:42 GMT-0400 (Eastern Daylight Time),128538.5,I,None,2143,,2143.0,14,no,1,34641.39999997616,93897.10000002384,DCBPFHXYJ,DCBPFHLYJ,9002,LC,A,,124412.0,14
