acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
6,1,13.897000074386597,test,1,m,16102.999925613403,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),91559.69999998808,O,m,1708,1708,,9,no,1,1714.199999988079,89845.5,ZSQ,ZSP,7016,LC,B,87219,,9
7,1,15.729000091552734,test,1,z,14270.999908447266,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),93391.30000001192,O,z,1822,1822,,10,yes,1,1828.199999988079,91563.10000002384,MPZRXL,MPZRXL,7016,LC,B,88937,,10
8,1,16.92799997329712,test,1,m,13072.00002670288,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),94590.89999997616,O,m,1191,1191,,11,no,1,1196.0999999642372,93394.80000001192,KJH,KRH,7016,LC,B,90768,,11
9,1,19.14400005340576,test,1,z,10855.999946594238,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),96807.0,O,z,2208,2208,,12,yes,1,2213.0,94594.0,SMNHVTFCB,SMNHVTFCB,7016,LC,B,91967,,12
10,1,21.009999990463257,test,1,z,8990.000009536743,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),98673.10000002384,O,z,1856,1856,,13,yes,1,1863.300000011921,96809.80000001192,KJWTQF,KJWTQF,7016,LC,B,94183,,13
11,1,23.743000030517578,test,1,z,6256.999969482422,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),101405.10000002384,O,z,2718,2718,,14,yes,1,2729.2000000476837,98675.89999997616,CHDKQGLMB,CHDKQGLMB,7016,LC,B,96049,,14
12,1,25.2260000705719,test,1,z,4773.999929428101,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),102888.30000001192,O,z,1465,1465,,15,yes,1,1479.9000000357628,101408.39999997616,GHQ,GHQ,7016,LC,B,98782,,15
13,1,27.492000102996826,test,1,z,2507.999897003174,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),105154.39999997616,O,z,2254,2254,,16,yes,1,2263.0,102891.39999997616,GFVMRH,GFVMRH,7016,LC,B,100265,,16
14,1,28.79100012779236,test,1,z,1208.9998722076416,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),106453.69999998808,O,z,1284,1284,,17,yes,1,1296.0999999642372,105157.60000002384,RSM,RSM,7016,LC,B,102531,,17
14,1,30.008000135421753,test,0,m,-8.00013542175293,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),107670.69999998808,O,None,1212,1212,,18,no,1,1213.300000011921,106457.39999997616,BSRJTRMLG,BSFJTRMLG,7016,LC,B,103831,,18
1,2,2.6989998817443848,test,1,z,27301.000118255615,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),112218.69999998808,O,z,2696,,2696.0,1,yes,1,5761.300000011921,106457.39999997616,PRDBZTYFN,PRDBZTYFN,7016,LC,B,,106896.0,1
2,2,4.681999921798706,test,1,m,25318.000078201294,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),114201.39999997616,O,m,1972,,1972.0,2,no,1,7744.0,106457.39999997616,NCWJDZ,NCMJDZ,7016,LC,B,,109595.0,2
3,2,6.230999946594238,test,1,m,23769.00005340576,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),115751.0,O,m,1533,,1533.0,3,no,1,9293.600000023842,106457.39999997616,KHW,KBW,7016,LC,B,,111578.0,3
4,2,9.240999937057495,test,1,m,20759.000062942505,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),118760.80000001192,O,m,3007,,3007.0,4,no,1,12303.400000035763,106457.39999997616,ZRBGMF,ZRBCMF,7016,LC,B,,113127.0,4
5,2,10.379999876022339,test,1,m,19620.00012397766,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),119899.5,O,m,1133,,1133.0,5,no,1,13442.100000023842,106457.39999997616,BTH,BYH,7016,LC,B,,116138.0,5
6,2,14.661999940872192,test,1,z,15338.000059127808,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),124181.5,O,z,4267,,4267.0,6,yes,1,17724.100000023842,106457.39999997616,XWKQRYCNZ,XWKQRYCNZ,7016,LC,B,,117275.0,6
7,2,17.01099991798401,test,1,z,12989.000082015991,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),126530.89999997616,O,z,2330,,2330.0,7,yes,1,20073.5,106457.39999997616,HNPDLK,HNPDLK,7016,LC,B,,121558.0,7
8,2,20.0939998626709,test,1,m,9906.000137329102,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),129613.30000001192,O,m,3076,,3076.0,8,no,1,23155.900000035763,106457.39999997616,WMQTRSGLZ,WMQTRZGLZ,7016,LC,B,,123907.0,8
9,2,22.45899987220764,test,1,z,7541.000127792358,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),131979.30000001192,O,z,2347,,2347.0,9,yes,1,25521.900000035763,106457.39999997616,JPN,JPN,7016,LC,B,,126989.0,9
10,2,24.574999809265137,test,1,m,5425.000190734863,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),134095.39999997616,O,m,2099,,2099.0,10,no,1,27638.0,106457.39999997616,QLXSVT,QLNSVT,7016,LC,B,,129356.0,10
10,2,29.306999921798706,test,0,z,693.000078201294,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),138827.0,O,m,4729,,4729.0,11,yes,1,32369.600000023842,106457.39999997616,YXHKZVFPB,YXHKZVFPD,7016,LC,B,,131471.0,11
10,2,30.006999969482422,test,0,z,-6.999969482421875,Tue Sep 03 2024 10:39:07 GMT-0500 (Central Daylight Time),139526.80000001192,O,None,697,,697.0,12,yes,1,33069.40000003576,106457.39999997616,RJZ,RJZ,7016,LC,B,,136203.0,12
