acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
2,2,4.997999906539917,test,1,m,25002.000093460083,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),102639.0,O,m,1058,,1058.0,3,no,1,7311.4000000059605,95327.59999999404,KHW,KBW,7025,LC,A,,96013.0,3
3,2,7.096999883651733,test,1,m,22903.000116348267,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),104738.5,O,m,2087,,2087.0,4,no,1,9410.90000000596,95327.59999999404,ZRBGMF,ZRBCMF,7025,LC,A,,97080.0,4
3,2,7.913999795913696,test,0,m,22086.000204086304,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),105554.89999999851,O,z,804,,804.0,5,no,1,10227.30000000447,95327.59999999404,BTH,BYH,7025,LC,A,,99179.0,5
4,2,10.712999820709229,test,1,z,19287.00017929077,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),108354.0,O,z,2788,,2788.0,6,yes,1,13026.40000000596,95327.59999999404,XWKQRYCNZ,XWKQRYCNZ,7025,LC,A,,99995.0,6
5,2,12.078999996185303,test,1,z,17921.000003814697,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),109720.29999999702,O,z,1349,,1349.0,7,yes,1,14392.70000000298,95327.59999999404,HNPDLK,HNPDLK,7025,LC,A,,102794.0,7
6,2,14.078999996185303,test,1,m,15921.000003814697,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),111719.69999999553,O,m,1990,,1990.0,8,no,1,16392.10000000149,95327.59999999404,WMQTRSGLZ,WMQTRZGLZ,7025,LC,A,,104161.0,8
7,2,14.894999980926514,test,1,z,15105.000019073486,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),112536.0,O,z,807,,807.0,9,yes,1,17208.40000000596,95327.59999999404,JPN,JPN,7025,LC,A,,106160.0,9
7,2,16.144999980926514,test,0,m,13855.000019073486,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),113785.69999999553,O,z,1231,,1231.0,10,no,1,18458.10000000149,95327.59999999404,QLXSVT,QLNSVT,7025,LC,A,,106976.0,10
7,2,18.24399995803833,test,0,z,11756.00004196167,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),115884.59999999404,O,m,2084,,2084.0,11,yes,1,20557.0,95327.59999999404,YXHKZVFPB,YXHKZVFPD,7025,LC,A,,108226.0,11
8,2,19.592999935150146,test,1,z,10407.000064849854,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),117234.29999999702,O,z,1346,,1346.0,12,yes,1,21906.70000000298,95327.59999999404,RJZ,RJZ,7025,LC,A,,110325.0,12
9,2,21.008999824523926,test,1,z,8991.000175476074,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),118650.5,O,z,1412,,1412.0,13,yes,1,23322.90000000596,95327.59999999404,CLNPZD,CLNPZD,7025,LC,A,,111675.0,13
10,2,22.758999824523926,test,1,m,7241.000175476074,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),120400.19999999553,O,m,1740,,1740.0,14,no,1,25072.60000000149,95327.59999999404,DCBPFHXYJ,DCBPFHLYJ,7025,LC,A,,113091.0,14
11,2,23.875,test,1,m,6125.0,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),121516.59999999404,O,m,1110,,1110.0,15,no,1,26189.0,95327.59999999404,MWR,ZWR,7025,LC,A,,114840.0,15
12,2,25.507999897003174,test,1,z,4492.000102996826,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),123149.29999999702,O,z,1618,,1618.0,16,yes,1,27821.70000000298,95327.59999999404,LPKXZW,LPKXZW,7025,LC,A,,115957.0,16
13,2,26.29099988937378,test,1,m,3709.0001106262207,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),123932.5,O,m,769,,769.0,17,no,1,28604.90000000596,95327.59999999404,TZL,TZQ,7025,LC,A,,117590.0,17
13,2,28.240000009536743,test,0,z,1759.9999904632568,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),125881.79999999702,O,m,1930,,1930.0,18,yes,1,30554.20000000298,95327.59999999404,CSDBFPHXZ,CSDBFPHXZ,7025,LC,A,,118373.0,18
13,2,29.54099988937378,test,0,m,459.0001106262207,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),127182.59999999404,O,z,1293,,1293.0,19,no,1,31855.0,95327.59999999404,QHZXPC,QHZWPC,7025,LC,A,,120322.0,19
13,2,30.006999969482422,test,0,z,-6.999969482421875,Fri Oct 11 2024 17:09:45 GMT-0500 (Central Daylight Time),127648.09999999404,O,None,462,,462.0,20,yes,1,32320.5,95327.59999999404,GZN,GZN,7025,LC,A,,121623.0,20
