acc_mean,block,block_c,block_dur,condition,correct,correct_response,endtime,multichar_response,resp_time,response,response_time,response_time_practice_response,row_sel,same,start_end,starttime,stim1,stim2,subject_id,time_practice,trial
0,,0,0.0,,undefined,,,cashmoney,30000.0,enter,2031,,,,,,,,,,0
1,1.0,1,0.8840000629425049,test,1,m,43788.299999952316,cashmoney,29115.999937057495,m,871,,24.0,no,878.3999999761581,42909.89999997616,pipe_new_035a.bmp,pipe_new_036a.bmp,,,1
2,1.0,1,1.5,test,1,m,44404.299999952316,cashmoney,28500.0,m,594,,22.0,no,610.3999999761581,43793.89999997616,pipe_new_032a.bmp,pipe_new_033a.bmp,,,2
3,1.0,1,2.1500000953674316,test,1,m,45054.19999998808,cashmoney,27849.99990463257,m,643,,4.0,no,644.6999999880791,44409.5,pipe_new_005a.bmp,pipe_new_006a.bmp,,,3
4,1.0,1,2.7839999198913574,test,1,z,45688.5,cashmoney,27216.000080108643,z,611,,19.0,yes,629.2000000476837,45059.299999952316,pipe_new_028a.bmp,pipe_new_028a.bmp,,,4
5,1.0,1,3.315999984741211,test,1,z,46221.19999998808,cashmoney,26684.00001525879,z,511,,37.0,yes,527.0,45694.19999998808,pipe_new_055a.bmp,pipe_new_055a.bmp,,,5
6,1.0,1,3.868000030517578,test,1,z,46772.299999952316,cashmoney,26131.999969482422,z,535,,3.0,yes,545.7999999523163,46226.5,pipe_new_004a.bmp,pipe_new_004a.bmp,,,6
7,1.0,1,4.733999967575073,test,1,z,47638.0,cashmoney,25266.000032424927,z,861,,39.0,yes,862.3000000119209,46775.69999998808,pipe_new_058a.bmp,pipe_new_058a.bmp,,,7
8,1.0,1,5.3500001430511475,test,1,m,48254.69999998808,cashmoney,24649.999856948853,m,606,,12.0,no,612.1000000238419,47642.59999996424,pipe_new_017a.bmp,pipe_new_018a.bmp,,,8
9,1.0,1,6.067000150680542,test,1,z,48971.39999997616,cashmoney,23932.999849319458,z,707,,29.0,yes,712.8999999761581,48258.5,pipe_new_043a.bmp,pipe_new_043a.bmp,,,9
10,1.0,1,6.686000108718872,test,1,m,49590.39999997616,cashmoney,23313.999891281128,m,594,,38.0,no,614.1000000238419,48976.299999952316,pipe_new_056a.bmp,pipe_new_057a.bmp,,,10
11,1.0,1,7.26800012588501,test,1,z,50172.5,cashmoney,22731.99987411499,z,572,,9.0,yes,578.8000000119209,49593.69999998808,pipe_new_013a.bmp,pipe_new_013a.bmp,,,11
12,1.0,1,7.91700005531311,test,1,z,50821.299999952316,cashmoney,22082.99994468689,z,637,,15.0,yes,644.3999999761581,50176.89999997616,pipe_new_022a.bmp,pipe_new_022a.bmp,,,12
13,1.0,1,8.434000015258789,test,1,z,51338.39999997616,cashmoney,21565.99998474121,z,505,,5.0,yes,513.0,50825.39999997616,pipe_new_007a.bmp,pipe_new_007a.bmp,,,13
14,1.0,1,9.0,test,1,z,51904.5,cashmoney,21000.0,z,561,,23.0,yes,562.4000000357628,51342.09999996424,pipe_new_034a.bmp,pipe_new_034a.bmp,,,14
15,1.0,1,9.567000150680542,test,1,m,52471.39999997616,cashmoney,20432.999849319458,m,557,,26.0,no,562.6999999880791,51908.69999998808,pipe_new_038a.bmp,pipe_new_039a.bmp,,,15
16,1.0,1,10.133000135421753,test,1,m,53037.69999998808,cashmoney,19866.999864578247,m,555,,28.0,no,561.1999999880791,52476.5,pipe_new_041a.bmp,pipe_new_042a.bmp,,,16
17,1.0,1,10.650000095367432,test,1,m,53554.299999952316,cashmoney,19349.99990463257,m,504,,14.0,no,512.7999999523163,53041.5,pipe_new_020a.bmp,pipe_new_021a.bmp,,,17
17,1.0,1,11.33299994468689,test,0,m,54237.19999998808,cashmoney,18667.00005531311,z,676,,2.0,no,680.0,53557.19999998808,pipe_new_002a.bmp,pipe_new_003a.bmp,,,18
18,1.0,1,11.91700005531311,test,1,m,54821.5,cashmoney,18082.99994468689,m,564,,16.0,no,579.9000000357628,54241.59999996424,pipe_new_023a.bmp,pipe_new_024a.bmp,,,19
19,1.0,1,12.516999959945679,test,1,z,55421.69999998808,cashmoney,17483.00004005432,z,588,,35.0,yes,595.3000000119209,54826.39999997616,pipe_new_052a.bmp,pipe_new_052a.bmp,,,20
19,1.0,1,13.167999982833862,test,0,z,56072.0,cashmoney,16832.000017166138,m,643,,17.0,yes,645.5,55426.5,pipe_new_025a.bmp,pipe_new_025a.bmp,,,21
20,1.0,1,14.200000047683716,test,1,m,57104.39999997616,cashmoney,15799.999952316284,m,1026,,30.0,no,1028.1000000238419,56076.299999952316,pipe_new_044a.bmp,pipe_new_045a.bmp,,,22
21,1.0,1,14.867000102996826,test,1,m,57771.39999997616,cashmoney,15132.999897003174,m,646,,18.0,no,662.8000000119209,57108.59999996424,pipe_new_026a.bmp,pipe_new_027a.bmp,,,23
22,1.0,1,15.633000135421753,test,1,z,58536.89999997616,cashmoney,14366.999864578247,z,758,,7.0,yes,760.6999999880791,57776.19999998808,pipe_new_010a.bmp,pipe_new_010a.bmp,,,24
23,1.0,1,16.23300004005432,test,1,m,59137.299999952316,cashmoney,13766.999959945679,m,584,,6.0,no,596.0,58541.299999952316,pipe_new_008a.bmp,pipe_new_009a.bmp,,,25
24,1.0,1,17.133000135421753,test,1,m,60037.09999996424,cashmoney,12866.999864578247,m,876,,8.0,no,893.8000000119209,59143.299999952316,pipe_new_011a.bmp,pipe_new_012a.bmp,,,26
25,1.0,1,17.817000150680542,test,1,z,60721.0,cashmoney,12182.999849319458,z,670,,27.0,yes,678.9000000357628,60042.09999996424,pipe_new_040a.bmp,pipe_new_040a.bmp,,,27
26,1.0,1,18.483999967575073,test,1,z,61387.799999952316,cashmoney,11516.000032424927,z,656,,11.0,yes,661.8999999761581,60725.89999997616,pipe_new_016a.bmp,pipe_new_016a.bmp,,,28
27,1.0,1,19.08299994468689,test,1,m,61986.89999997616,cashmoney,10917.00005531311,m,583,,32.0,no,594.8000000119209,61392.09999996424,pipe_new_047a.bmp,pipe_new_048a.bmp,,,29
28,1.0,1,19.68499994277954,test,1,z,62588.69999998808,cashmoney,10315.000057220459,z,593,,21.0,yes,597.0,61991.69999998808,pipe_new_031a.bmp,pipe_new_031a.bmp,,,30
29,1.0,1,20.485000133514404,test,1,m,63388.59999996424,cashmoney,9514.999866485596,m,786,,20.0,no,795.8999999761581,62592.69999998808,pipe_new_029a.bmp,pipe_new_030a.bmp,,,31
30,1.0,1,21.16700005531311,test,1,z,64071.39999997616,cashmoney,8832.99994468689,z,663,,33.0,yes,678.1000000238419,63393.299999952316,pipe_new_049a.bmp,pipe_new_049a.bmp,,,32
31,1.0,1,22.15000009536743,test,1,z,65054.5,cashmoney,7849.999904632568,z,962,,13.0,yes,978.1000000238419,64076.39999997616,pipe_new_019a.bmp,pipe_new_019a.bmp,,,33
32,1.0,1,22.799999952316284,test,1,z,65704.5,cashmoney,7200.000047683716,z,629,,31.0,yes,645.1000000238419,65059.39999997616,pipe_new_046a.bmp,pipe_new_046a.bmp,,,34
33,1.0,1,23.68400001525879,test,1,m,66587.79999995232,cashmoney,6315.999984741211,m,852,,36.0,no,878.7999999523163,65709.0,pipe_new_053a.bmp,pipe_new_054a.bmp,,,35
34,1.0,1,25.134000062942505,test,1,m,68037.59999996424,cashmoney,4865.999937057495,m,1436,,40.0,no,1445.3999999761581,66592.19999998808,pipe_new_059a.bmp,pipe_new_060a.bmp,,,36
35,1.0,1,25.83400011062622,test,1,m,68738.29999995232,cashmoney,4165.999889373779,m,669,,10.0,no,695.5,68042.79999995232,pipe_new_014a.bmp,pipe_new_015a.bmp,,,37
36,1.0,1,26.450000047683716,test,1,z,69354.39999997616,cashmoney,3549.999952316284,z,595,,25.0,yes,611.0,68743.39999997616,pipe_new_037a.bmp,pipe_new_037a.bmp,,,38
36,1.0,1,27.60199999809265,test,0,z,70505.5,cashmoney,2398.0000019073486,m,1141,,1.0,yes,1146.800000011921,69358.69999998808,pipe_new_001a.bmp,pipe_new_001a.bmp,,,39
37,1.0,1,29.032999992370605,test,1,m,71937.09999996424,cashmoney,967.0000076293945,m,1408,,34.0,no,1427.300000011921,70509.79999995232,pipe_new_050a.bmp,pipe_new_051a.bmp,,,40
1,2.0,2,2.5339999198913574,test,1,z,80171.09999996424,cashmoney,27466.000080108643,z,2505,,17.0,yes,9661.300000011921,70509.79999995232,pipe_new_085a.bmp,pipe_new_085a.bmp,,,1
1,2.0,2,3.4509999752044678,test,0,z,81087.69999998808,cashmoney,26549.000024795532,m,907,,11.0,yes,10577.900000035763,70509.79999995232,pipe_new_076a.bmp,pipe_new_076a.bmp,,,2
2,2.0,2,4.250999927520752,test,1,z,81887.59999996424,cashmoney,25749.000072479248,z,793,,27.0,yes,11377.800000011921,70509.79999995232,pipe_new_100a.bmp,pipe_new_100a.bmp,,,3
3,2.0,2,16.250999927520752,test,1,m,93887.59999996424,cashmoney,13749.000072479248,m,11981,,28.0,no,23377.80000001192,70509.79999995232,pipe_new_101a.bmp,pipe_new_102a.bmp,,,4
4,2.0,2,17.200999975204468,test,1,m,94837.59999996424,cashmoney,12799.000024795532,m,923,,22.0,no,24327.80000001192,70509.79999995232,pipe_new_092a.bmp,pipe_new_093a.bmp,,,5
5,2.0,2,18.217999935150146,test,1,z,95854.09999996424,cashmoney,11782.000064849854,z,998,,29.0,yes,25344.30000001192,70509.79999995232,pipe_new_103a.bmp,pipe_new_103a.bmp,,,6
6,2.0,2,19.717999935150146,test,1,z,97354.09999996424,cashmoney,10282.000064849854,z,1479,,35.0,yes,26844.30000001192,70509.79999995232,pipe_new_112a.bmp,pipe_new_112a.bmp,,,7
7,2.0,2,20.66700005531311,test,1,m,98303.5,cashmoney,9332.99994468689,m,939,,32.0,no,27793.700000047684,70509.79999995232,pipe_new_107a.bmp,pipe_new_108a.bmp,,,8
8,2.0,2,22.368000030517578,test,1,z,100004.19999998808,cashmoney,7631.999969482422,z,1689,,21.0,yes,29494.400000035763,70509.79999995232,pipe_new_091a.bmp,pipe_new_091a.bmp,,,9
9,2.0,2,23.151000022888184,test,1,z,100786.89999997616,cashmoney,6848.999977111816,z,764,,37.0,yes,30277.100000023842,70509.79999995232,pipe_new_115a.bmp,pipe_new_115a.bmp,,,10
10,2.0,2,23.884000062942505,test,1,z,101520.0,cashmoney,6115.999937057495,z,707,,7.0,yes,31010.200000047684,70509.79999995232,pipe_new_070a.bmp,pipe_new_070a.bmp,,,11
10,2.0,2,30.01799988746643,test,0,z,107654.19999998808,cashmoney,-17.999887466430664,None,6119,,25.0,yes,37144.40000003576,70509.79999995232,pipe_new_097a.bmp,pipe_new_097a.bmp,,,12
