acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
4,2,10.163000106811523,test,1,m,19836.999893188477,Fri Sep 13 2024 12:35:59 GMT-0500 (Central Daylight Time),113895.09999999404,I,m,1299,,1299.0,5,no,1,14875.69999999553,99019.39999999851,BTH,BYH,8002,LC,A,,109163.0,5
5,2,13.078999996185303,test,1,z,16921.000003814697,Fri Sep 13 2024 12:35:59 GMT-0500 (Central Daylight Time),116810.89999999851,I,z,2896,,2896.0,6,yes,1,17791.5,99019.39999999851,XWKQRYCNZ,XWKQRYCNZ,8002,LC,A,,110479.0,6
5,2,15.06000018119812,test,0,z,14939.99981880188,Fri Sep 13 2024 12:35:59 GMT-0500 (Central Daylight Time),118793.5,I,m,1964,,1964.0,7,yes,1,19774.10000000149,99019.39999999851,HNPDLK,HNPDLK,8002,LC,A,,113394.0,7
6,2,17.776000022888184,test,1,m,12223.999977111816,Fri Sep 13 2024 12:35:59 GMT-0500 (Central Daylight Time),121509.29999999702,I,m,2709,,2709.0,8,no,1,22489.89999999851,99019.39999999851,WMQTRSGLZ,WMQTRZGLZ,8002,LC,A,,115377.0,8
7,2,19.05900001525879,test,1,z,10940.999984741211,Fri Sep 13 2024 12:35:59 GMT-0500 (Central Daylight Time),122792.29999999702,I,z,1273,,1273.0,9,yes,1,23772.89999999851,99019.39999999851,JPN,JPN,8002,LC,A,,118093.0,9
8,2,20.325000047683716,test,1,m,9674.999952316284,Fri Sep 13 2024 12:35:59 GMT-0500 (Central Daylight Time),124058.5,I,m,1255,,1255.0,10,no,1,25039.10000000149,99019.39999999851,QLXSVT,QLNSVT,8002,LC,A,,119376.0,10
8,2,24.94099998474121,test,0,z,5059.000015258789,Fri Sep 13 2024 12:35:59 GMT-0500 (Central Daylight Time),128673.69999999553,I,m,4596,,4596.0,11,yes,1,29654.29999999702,99019.39999999851,YXHKZVFPB,YXHKZVFPD,8002,LC,A,,120642.0,11
9,2,27.157000064849854,test,1,z,2842.9999351501465,Fri Sep 13 2024 12:35:59 GMT-0500 (Central Daylight Time),130889.69999999553,I,z,2205,,2205.0,12,yes,1,31870.29999999702,99019.39999999851,RJZ,RJZ,8002,LC,A,,125257.0,12
10,2,29.055999994277954,test,1,z,944.0000057220459,Fri Sep 13 2024 12:35:59 GMT-0500 (Central Daylight Time),132789.0,I,z,1893,,1893.0,13,yes,1,33769.60000000149,99019.39999999851,CLNPZD,CLNPZD,8002,LC,A,,127473.0,13
10,2,30.007000207901,test,0,m,-7.000207901000977,Fri Sep 13 2024 12:35:59 GMT-0500 (Central Daylight Time),133739.79999999702,I,None,948,,948.0,14,no,1,34720.39999999851,99019.39999999851,DCBPFHXYJ,DCBPFHLYJ,8002,LC,A,,129372.0,14
