acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
6,1,16.56499981880188,test,1,z,13435.00018119812,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),87541.10000002384,O,z,3259,3259,,7,yes,1,3264.7999999523163,84276.30000007153,FPTVHKCBJ,FPTVHKCBJ,7018,LC,B,81171,,7
7,1,19.460999965667725,test,1,m,10539.000034332275,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),90437.39999997616,O,m,2888,2888,,8,no,1,2893.0,87544.39999997616,XRPZBS,ZRPBDH,7018,LC,B,84439,,8
8,1,20.8439998626709,test,1,m,9156.000137329102,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),91820.10000002384,O,m,1368,1368,,9,no,1,1379.2000000476837,90440.89999997616,ZSQ,ZSP,7018,LC,B,87335,,9
9,1,22.97699999809265,test,1,z,7023.000001907349,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),93953.0,O,z,2113,2113,,10,yes,1,2129.6999999284744,91823.30000007153,MPZRXL,MPZRXL,7018,LC,B,88718,,10
10,1,24.15999984741211,test,1,m,5840.000152587891,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),95135.89999997616,O,m,1163,1163,,11,no,1,1179.5999999046326,93956.30000007153,KJH,KRH,7018,LC,B,90851,,11
11,1,27.008999824523926,test,1,z,2991.000175476074,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),97985.0,O,z,2830,2830,,12,yes,1,2846.0,95139.0,SMNHVTFCB,SMNHVTFCB,7018,LC,B,92033,,12
12,1,29.174000024795532,test,1,z,825.9999752044678,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),100150.80000007153,O,z,2147,2147,,13,yes,1,2162.600000023842,97988.20000004768,KJWTQF,KJWTQF,7018,LC,B,94883,,13
12,1,30.007999897003174,test,0,z,-7.999897003173828,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),100984.5,O,None,830,830,,14,yes,1,830.7999999523163,100153.70000004768,CHDKQGLMB,CHDKQGLMB,7018,LC,B,97048,,14
1,2,3.431999921798706,test,1,z,26568.000078201294,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),107182.30000007153,O,z,3416,,3416.0,1,yes,1,7028.600000023842,100153.70000004768,PRDBZTYFN,PRDBZTYFN,7018,LC,B,,100647.0,1
2,2,5.947999954223633,test,1,m,24052.000045776367,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),109697.80000007153,O,m,2511,,2511.0,2,no,1,9544.100000023842,100153.70000004768,NCWJDZ,NCMJDZ,7018,LC,B,,104080.0,2
3,2,7.313999891281128,test,1,m,22686.000108718872,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),111063.89999997616,O,m,1355,,1355.0,3,no,1,10910.199999928474,100153.70000004768,KHW,KBW,7018,LC,B,,106595.0,3
4,2,9.395999908447266,test,1,m,20604.000091552734,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),113146.80000007153,O,m,2074,,2074.0,4,no,1,12993.100000023842,100153.70000004768,ZRBGMF,ZRBCMF,7018,LC,B,,107965.0,4
5,2,10.979000091552734,test,1,m,19020.999908447266,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),114729.80000007153,O,m,1571,,1571.0,5,no,1,14576.100000023842,100153.70000004768,BTH,BYH,7018,LC,B,,110044.0,5
6,2,13.944999933242798,test,1,z,16055.000066757202,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),117695.5,O,z,2956,,2956.0,6,yes,1,17541.799999952316,100153.70000004768,XWKQRYCNZ,XWKQRYCNZ,7018,LC,B,,111627.0,6
7,2,16.22699999809265,test,1,z,13773.000001907349,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),119978.10000002384,O,z,2278,,2278.0,7,yes,1,19824.399999976158,100153.70000004768,HNPDLK,HNPDLK,7018,LC,B,,114593.0,7
8,2,19.30999994277954,test,1,m,10690.000057220459,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),123060.60000002384,O,m,3076,,3076.0,8,no,1,22906.899999976158,100153.70000004768,WMQTRSGLZ,WMQTRZGLZ,7018,LC,B,,116875.0,8
9,2,20.926000118255615,test,1,z,9073.999881744385,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),124676.80000007153,O,z,1609,,1609.0,9,yes,1,24523.100000023842,100153.70000004768,JPN,JPN,7018,LC,B,,119958.0,9
10,2,23.558000087738037,test,1,m,6441.999912261963,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),127309.10000002384,O,m,2617,,2617.0,10,no,1,27155.399999976158,100153.70000004768,QLXSVT,QLNSVT,7018,LC,B,,121574.0,10
10,2,28.02500009536743,test,0,z,1974.9999046325684,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),131775.5,O,m,4457,,4457.0,11,yes,1,31621.799999952316,100153.70000004768,YXHKZVFPB,YXHKZVFPD,7018,LC,B,,124206.0,11
11,2,29.69000005722046,test,1,z,309.999942779541,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),133440.60000002384,O,z,1645,,1645.0,12,yes,1,33286.89999997616,100153.70000004768,RJZ,RJZ,7018,LC,B,,128673.0,12
11,2,30.006999969482422,test,0,z,-6.999969482421875,Fri Sep 06 2024 11:03:36 GMT-0500 (Central Daylight Time),133757.5,O,None,313,,313.0,13,yes,1,33603.799999952316,100153.70000004768,CLNPZD,CLNPZD,7018,LC,B,,130338.0,13
