acc_mean,block,block_c,block_dur,condition,correct,correct_response,endtime,multichar_response,resp_time,response,response_time,response_time_practice_response,row_sel,same,start_end,starttime,stim1,stim2,subject_id,time_practice,trial
0,,0,0.0,,undefined,,,bmadz,30000.0,enter,5607,,,,,,,,,,0
1,1.0,1,1.316999912261963,test,1,m,36230.90000000596,bmadz,28683.000087738037,m,1307,,8.0,no,1312.7000000178814,34918.19999998808,pipe_new_011a.bmp,pipe_new_012a.bmp,,,1
2,1.0,1,2.25,test,1,z,37164.19999998808,bmadz,27750.0,z,924,,37.0,yes,927.4000000059605,36236.79999998212,pipe_new_055a.bmp,pipe_new_055a.bmp,,,2
3,1.0,1,3.116999864578247,test,1,z,38030.59999999404,bmadz,26883.000135421753,z,853,,19.0,yes,861.9000000059605,37168.69999998808,pipe_new_028a.bmp,pipe_new_028a.bmp,,,3
4,1.0,1,4.08299994468689,test,1,z,38997.09999999404,bmadz,25917.00005531311,z,956,,33.0,yes,960.1999999880791,38036.90000000596,pipe_new_049a.bmp,pipe_new_049a.bmp,,,4
5,1.0,1,4.882999897003174,test,1,m,39797.19999998808,bmadz,25117.000102996826,m,787,,4.0,no,795.2999999821186,39001.90000000596,pipe_new_005a.bmp,pipe_new_006a.bmp,,,5
6,1.0,1,5.932999849319458,test,1,z,40847.19999998808,bmadz,24067.000150680542,z,1038,,9.0,yes,1044.9000000059605,39802.29999998212,pipe_new_013a.bmp,pipe_new_013a.bmp,,,6
7,1.0,1,6.8999998569488525,test,1,z,41813.69999998808,bmadz,23100.000143051147,z,951,,35.0,yes,960.7999999821186,40852.90000000596,pipe_new_052a.bmp,pipe_new_052a.bmp,,,7
8,1.0,1,7.599999904632568,test,1,m,42513.69999998808,bmadz,22400.00009536743,m,677,,20.0,no,694.2999999821186,41819.40000000596,pipe_new_029a.bmp,pipe_new_030a.bmp,,,8
9,1.0,1,8.83299994468689,test,1,m,43747.0,bmadz,21167.00005531311,m,1210,,22.0,no,1228.0,42519.0,pipe_new_032a.bmp,pipe_new_033a.bmp,,,9
10,1.0,1,10.099999904632568,test,1,m,45013.40000000596,bmadz,19900.00009536743,m,1248,,28.0,no,1260.300000011921,43753.09999999404,pipe_new_041a.bmp,pipe_new_042a.bmp,,,10
11,1.0,1,11.217000007629395,test,1,m,46130.29999998212,bmadz,18782.999992370605,m,1106,,32.0,no,1115.3999999761581,45014.90000000596,pipe_new_047a.bmp,pipe_new_048a.bmp,,,11
12,1.0,1,12.365999937057495,test,1,z,47280.09999999404,bmadz,17634.000062942505,z,1129,,5.0,yes,1144.300000011921,46135.79999998212,pipe_new_007a.bmp,pipe_new_007a.bmp,,,12
13,1.0,1,13.315999984741211,test,1,m,48230.09999999404,bmadz,16684.00001525879,m,931,,16.0,no,944.1999999880791,47285.90000000596,pipe_new_023a.bmp,pipe_new_024a.bmp,,,13
14,1.0,1,14.132999897003174,test,1,m,49046.79999998212,bmadz,15867.000102996826,m,801,,14.0,no,812.0,48234.79999998212,pipe_new_020a.bmp,pipe_new_021a.bmp,,,14
14,1.0,1,14.967000007629395,test,0,z,49880.29999998212,bmadz,15032.999992370605,m,824,,23.0,yes,827.3999999761581,49052.90000000596,pipe_new_034a.bmp,pipe_new_034a.bmp,,,15
